Role,Dialogue
피해자,여보세요.
사기범,예 OOO 고객님 맞으신가요?
피해자,네
사기범,예 현대 캐피탈 송금과 이진욱 과장입니다.
피해자,네네
사기범,담당자가 박준호 대리인가요?
피해자,네네
사기범,그 날 자동 송금 처리를 해드렸는데 자금이 안 나오셨더라고요
피해자,네네
사기범,일단은 확인 도와드릴려고 연락 좀 드렸습니다
피해자,네
사기범,잠시만요. 일단 제한적으로 뭐 금액이 삼천 구백만 원 맞으신가요.
피해자,네
사기범,예 최종 승인 금액을 받으실 계좌 좀 확인 좀 부탁드리겠습니다
피해자,OOO
사기범,잠시만요. 농협이시죠. OOO
피해자,네네
사기범,예 확인되셨구요 계약서는 두부 나가시는데 이제 한부은 이제 고객님께서 이제 보관하시면 되시구요
피해자,네
사기범,한부는 받으셔가지고 이제 저희 쪽에 보내시면 되세요
피해자,네
사기범,아 보니까 인지제 등록이 좀 안 되셔서 좀 안 나가신 거 같아요
피해자,네
사기범,지금 확인되시면 바로 송금 처리 도와드릴 건데요 담당자 분이 인지 등록 절차에 대해서 안내 받으신 적 있으신가요? 혹시?
피해자,아니요.
사기범,지금 송금 직전에 송금팀에서 안내는 나가게 돼서 지금 말씀드린 거구요
피해자,네
사기범,예 지금 고객님께선 최종 승인 건으로 올라와 계세요
피해자,네
사기범,"간단하게 이제 설명 좀 드리자면 인지 등록 절차는요, 고객님께서 이제 담보 대출이나 이제 신용 대출 이제 마이너스 통장 그리고 햇살론 상품 자체는요 금리가 낮게 적용되기 때문에 이제 금리가 변경된 상황이 많으세요."
피해자,네
사기범,"시간이 지나면 이제 금리가 낮아지거나 고정적으로 된다면 다행이겠지만요, 대부분 금리가 올라가실 거예요"
피해자,네
사기범,"그렇기 때문에 이런 부분에 대해서 이제 고객님께서 연체가 있으니까, 이제 금융 법이 개정되신 거구요. 이전에 인제 고금리 대출 계약 들어 보시면 연체를 하실 경우는 연체 글 리가 최대 6십 프로까지 올라가게 되시는데 거의 사채 수준의 금리가 되시는 경우인거고요. 그렇기 때문에 지금 이런 절차를 고객님께서 사용하시는 이제 상환 기간 동안에 변동이 없이 만기 때까지 확정 보증 금리를 이용할 수 있게끔 도움 드리고 있는 부분이세요."
피해자,네
사기범,예 이해는 되셨나요?
피해자,모르겠어요
사기범,자 이 인지세라는 게
피해자,네
사기범,이게 뭐 계속 이제 마이너스 통장이나 신용 대출 회사는 상품 자체가 낮게 적용되잖아요 금리가.
피해자,네
사기범,근데 이게 변동 사항이 많으면 그 시간지나면 금리가 나중에는 고정적이게 되면 다행인데 대부분 금리가 올라가신다고요
피해자,아
사기범,근데 그렇게 되면 고객님께서 피해가시니까 이제 개정이 되신 거예요.
피해자,네네네
사기범,예 기존에 고금리 대출 상품 자체는 계약서를 보시면 연체하실 경우는 이제 연체 금리가 최대 6십 프로 올라가게끔 돼있으세요
피해자,네
사기범,예 거의 사채 수준의 금리가 올라가시는데 그렇기 때문에 이런 절차는 이제 고객님 사용하시는 게 상환 기간 동안에 변동 없이 만기때까지 확정 고정 금리를 이용할 수 있게끔 도움 좀 드릴려고 하는 부분이세요
피해자,아 네
사기범,이해는 되셨어요?
피해자,네네
사기범,"이 부분이 확인돼야 저희 쪽에서 이제 송금 처리, 한시간 내로 도움 드릴드릴 수가 있으세요"
피해자,네
사기범,인지세라는 게 이제 인지세 고객님 총 대출 이제 대출 자금의 십프로로 진행되시는데요
피해자,네
사기범,"그 금액은 보니까, 예, 삼백구십 만 원으로 확인되시네요."
피해자,아 그래요
사기범,인지 등록 자체가 이제 부담되시겠지만 대출 결과가 정확히 나와계시고 그만큼 보호 받을 수 있는 대출 금액이 크시기 때문에 힘드시더라도 이제 인지 등록을 안전하게 하시고 대출금 이제 수령하시면 되실 것 같습니다
피해자,아 네
사기범,금액이 다시 환급이 되세요
피해자,아니 그 처음에 그 그 연체이자 그런것도 있고 지금 자금이 없는데 어떡하죠?
사기범,연체중이세요? ...에서도 연체가 있으셨나보죠?
피해자,그러니까 그거.. 연체 이자 때문에 그거 건다고 제가 그 그때 돈을 드렸거든요
사기범,아 그러셨구나. 일단 이게 저희 쪽에서 이 등록 절차를 밟아 주셔야
피해자,네
사기범,고객님 앞으로 지금 자금이 나갈 수 있는데 지금 상황이세요. 원래 제가 자금 송금으로 도움 드릴려고 했는데 이 부분 때문에 지금 자금 송금이 안 나가시는 거죠.
피해자,그럼 그거를 그냥 올리고 올리는대로 맞게 하면 되잖아요.
사기범,고객님 예 그 이 부분이 저희 쪽에 인지세가 이제 확인 돼야 고객님 앞으로 자금이 나갈 수 있는 부분이세요. 이게 금융법이 개정되면서 이제 금융 감독원에서 이제 이게 확인 돼야 이제 저희 쪽에서도 자금을 나갈 수 있게 해드릴 수가 있는 부분이세요.
피해자,아아
사기범,어차피 다시 환급 받을 수 있는 거기 때문에 이거를 저희 쪽에서 이제 납부를 하시고 고객님께서 이제 자금 나가시면은 가까운 세무소에서 방문하셔가지고 서류 제출하시면 삼십분에서 한시간 내로 환급이 되실 거예요
피해자,아 그래요?
사기범,예 인지세 납부는 저희같은 경우는 ... 그쪽에서 납부하시면 되시구요
피해자,아 그 담당자랑 얘기를 해 볼게요
사기범,알겠습니다. 인지세 확인되시면 저희 대출 자금 나가시니까요
피해자,네
사기범,입금해 주시구요. 이 부분에서는 저희가 전산 이제 담당자한테 내려놓을 테니까
피해자,예
사기범,송금과 이진욱 과장이였습니다.
