Role,Dialogue
피해자,여보세요
사기범,네 여보세요
피해자,네
사기범,네 실례지만 OOO고객님 맞으신가요
피해자,네
사기범,아 네 안녕하세요. 저희 현대 캐피탈 자금 회수팀에 최성진 팀장이라고 합니다. 네 저희 쪽으로 그 상환 요청이 들어와가지고요.
피해자,네
사기범,뭐 일단 제가 담당자로 새로 배정이 되는 바람에 제가 다시 한번 연락을 좀 드렸구요.
피해자,네
사기범,일단 저희 쪽에 그 상환하실려는 그 사유는 앞서 배정 됐던 담당자분께 설명 다 해주신 거 혹시 해주신 거고요.
피해자,네
사기범,근데 어떻게 상환 계좌 안내 받으셨습니까?
피해자,네 다시 한번만 불러주시겠어요?
사기범,아 네 일단 안내 받아 보신 계좌 확인 부터 도와드릴게요
피해자,국민은행
사기범,네
피해자,OOOOO
사기범,네 정상적으로 확인 되시구요. 그리고 상환하실 금액은 일단 삼백 십오만 팔천 팔백원 맞으시고요?
피해자,네
사기범,"네 이렇게 지금 상환 처리해주시면 되시는데, 지금 바로 상환 처리 가능하시고요."
피해자,아 예예 그러면 지금 제가 늦어도 몇시까지 되요? 지금 바로...
사기범,아　지금 바로는 힘드실까요？
피해자,삼십분이라고 그때 얘기하시는거 같은데
사기범,네 이게 삼십 분 후면 이게 법정 지정 계좌라 자동적으로 네 닫히는 계좌거든요.
피해자,아 그래요? 그러면 제가 지금이 10분이니까 늦어도 40분 안에만 넣으면 되는거죠?
사기범,네네네
피해자,네 알겠습니다.
사기범,네 그럼 빠른 상환 처리 후에 바로 저희 쪽으로 전화 한통만 주세요
피해자,알겠습니다.
사기범,네 감사합니다　고객님.
