Role,Dialogue
사기범,시구요. 한국 자산 관리 공사
피해자,농협 중앙회
사기범,"농협 중앙회에서 지급받는 일반 신용 대출, 담보 대출이 아니시구요. 한국 자산 관리 공사 내 정부 정책 자금입니다. 이 상품은 금융권 제도에 소외되고 있는 서민 계층 분들에게 보증 지원을 통해서"
피해자,어디에서 대출받는 거라고요? 자산공사요?
사기범,네 한국 자산 관리 공사 내 정부 정책 자금이구요
피해자,관리 공사
사기범,예 한국 자산 관리 공사 캠코라고 하면은 나오거든요 고객님
피해자,정책...
사기범,여기서...
피해자,정책 자금이요. 정부 정책 자금.
피해자,네. 이거 치면 나오나요?
사기범,"예. 나오십, 나오십니다 고객님."
피해자,뭐라고 쳐야 나오나요?
사기범,"우선은 고객님 한국 자산 관리 공사는 여기서 최종, 최종 승인이 나셔야 여기서 심사가 이루어 지시는데요. 거기서 최종 승인을 받으신 고객님께서는 대출금은 고객님 사시는 곳 근처 농협 중앙회를 내방하셔서 대출금 수령이 가능하시고요. 우선은 저랑 접수를 통해서 서민 금융 통합 지원 센터로 접수가 이관이 되세요."
피해자,잠깐만요. 서민.
사기범,금융 통합 지원 센터요
피해자,서민 금융 통합센터요?
사기범,네. 거기로 배정을 제가 접수를 이관시켜 드리면은 거기 대출 전문 담당자님이 배정 받으실 겁니다. 고객님께서. 그러시면
피해자,쉽게 얘기하시죠. 이거 대출이 일반 대부업인거에요? 아니면 정말 농협 주관에서 하는거에요? 자산 관리 공사에요?
사기범,"정부 정책 자금이에요. 정부에서 하는 자금이시구요. 정부 지원하시는거고 저희가 저, 접수처만 농협이시구요 고객님"
피해자,접수처는 농협이고요?
사기범,"어 예. 접수를 제가 고객님의 접수를 해드리면은 서민 금융 통합 지원 센터로 접수를 제가 이관시켜드릴 거예요. 거기서 고객님의 한도와 금리를 평가받으신 후에, 한국 자산 관리 공사로 심사가 이루어져요. 거기서 최종 승인을 받으시면은 고객님이 대출, 대출금을 수령이 가능하신 겁니다. 고객님. 이해하셨습니까?"
피해자,서민금융자산공사에서 대리라신거잖아요. 그렇죠?
사기범,그렇죠. 여기는 저희 접수처만 농협이시구요.
피해자,"접수처가 농협이고, 농협이 접수처 그렇죠? 첫 번째고."
사기범,네. 그렇죠.
피해자,그 다음에는 뭐죠?
사기범,서민 금융 통합 지원 센터로 제가 접수를 이관시켜 드릴 거예요
피해자,이관하고요.
사기범,"거기서 대출 전문 담당님 배정 받으시면은 한도와 금리를 평가해, 평가를 해드려요 고객님의 한도와 금리를."
피해자,네
사기범,"그리고, 한국 자산 관리 공사로 심사가 이루어 져요. 거기서 최종 승인이 받으셔야 대출금 수령이 가능하시구요"
피해자,네 네 네.
사기범,이해하셨습니까? 고객님?
피해자,오래걸려요?
사기범,"어 기간은 빠르시면은 3일, 4일, 이번 주 내로 받아 보실 수 있으시고요. 기간이 올 좀 걸리시면 일주일 안에 아마 화요일 정도 안에 처리가 되실 겁니다. 고객님."
피해자,그래서 처리가 되면은 구비서류 가지고 농협방문하면 되는건가요?
사기범,예?
피해자,구비서류 가지고 농협 방문하면 되는건가요?
사기범,예 맞습니다. 고객님이 희망하시는 금액이 어느 정도시죠?
피해자,"한 2, 3천이요"
사기범,3천만 원이요?
피해자,2천에서 3천 정도요. 네.
사기범,2천에서 3천만 원이요. 그럼 접수를 저희가 3천만 원으로 도와드릴게요. 또 제가 접수해 드리면은 서민 금융 통합 지원 센터 대출 전문 담당자님께서 고객님의 정확한 한도를 알려주시니까 우선 저희가 3천만 원으로 접수를 해드릴게요. 뭐...
피해자,이 과정에서 개인 정보같은 걸 불필요하게 제공하고 그런건 없는거죠?
사기범,예?
피해자,이 과정에서.
사기범,예 예.
피해자,마지막에 심사를 다 하고 나서 농협에 가서 접수를 하는데
사기범,네 네.
피해자,접수전에.
사기범,네.
피해자,그 개인 정보가 다 제공이 되야 되는건가요?
사기범,예 지금 저랑 접수를 통해서 고객 정보를 제가 이관시켜드리잖아요.
피해자,네.
사기범,그래서 고객님의 주소나 직업이나 이런 몇 가지 여쭤볼 거예요.
피해자,몇 프로나 해요? 1년에 한 몇 프로에요?
사기범,"2.5에서 4%대. 근데 대부분 평가를 3%대 미만으로 받으세요. 2.7%, 2.8% 정도 예상 예상되시구요. 1000만원 정도 받으신다고 하시면은 이자만 월 27000원 정도 예상됩니다. 27000원에서 28000원 정도."
피해자,그래요
사기범,"네, 접수 계속 도와드릴까요? 고객님?"
피해자,어떻게 해야되죠?
사기범,"그러고 정부 정책 자금 대출 신청은 대리 신청이 안 되시기 때문에 본인 확인에 대한 정보가 1차 접수만 가능하시구요. 저희가 무료 신용 정보를 통해서 조회, 등록을 해드리기 위해 주민 번호 13자리 확인 부탁 드리겠습니다. (삐-) 맞으십니까?"
피해자,네 네.
사기범,잠시만요. 성함하고 주민 번호 제가 확인 다시 부탁드릴게요. 성함은 (삐-) 고객님 이시고 주민 번호는 (삐-) 번 맞으십니까?
피해자,네
사기범,잠시만요. 확인 중에 있습니다. 그럼 본인 확인을 위해서 문자로 숫자 여섯 자리 발송해 드릴 건데요. 요즘은 개인 정보 유출과 도용 방지를 위해서 임시 아이핀 발급을 통해 안전하게 본인 확인을 도와드리는 겁니다.
